customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-02114,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.07,346.98,No
CUST-02115,Male,1,Yes,No,64,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.44,4054.18,No
CUST-02116,Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),26.91,1005.07,No
CUST-02117,Male,0,Yes,No,43,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,51.45,2213.14,No
CUST-02118,Female,0,Yes,No,12,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,54.28,647.16,No
CUST-02119,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.31,1271.86,No
CUST-02120,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,45.45,3186.6,Yes
CUST-02121,Female,1,Yes,Yes,50,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,31.58,1579.82,No
CUST-02122,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.62,722.95,Yes
CUST-02123,Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,98.95,5139.32,No
CUST-02124,Male,1,No,No,40,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.71,2794.02,No
CUST-02125,Female,1,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.42,1466.37,No
CUST-02126,Female,0,No,Yes,25,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),84.15,2096.81,No
CUST-02127,Male,0,Yes,No,41,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),33.45,1374.76,No
CUST-02128,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.06,151.9,No
CUST-02129,Male,0,No,No,27,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,79.74,2155.06,No
CUST-02130,Female,0,No,No,23,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,56.59,1302.29,Yes
CUST-02131,Male,1,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.11,373.96,No
CUST-02132,Male,0,Yes,Yes,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.66,411.77,No
CUST-02133,Female,0,Yes,Yes,60,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,41.57,2494.88,No
CUST-02134,Male,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.08,1214.67,No
CUST-02135,Male,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),97.75,678.3,Yes
CUST-02136,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.32,728.95,Yes
CUST-02137,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.58,109.17,No
CUST-02138,Female,0,No,Yes,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,92.28,5527.57,No
CUST-02139,Female,0,Yes,Yes,27,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),50.33,1362.55,Yes
CUST-02140,Female,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,48.04,48.04,Yes
CUST-02141,Female,0,No,No,43,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.23,2768.13,Yes
CUST-02142,Female,0,No,Yes,69,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),67.8,4677.88,No
CUST-02143,Female,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.52,684.11,No
CUST-02144,Male,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.85,774.59,No
CUST-02145,Male,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),107.97,5399.66,Yes
CUST-02146,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,84.1,4626.97,No
CUST-02147,Male,0,Yes,No,8,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,44.21,350.39,No
CUST-02148,Male,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.53,881.64,No
CUST-02149,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),104.77,5550.99,No
CUST-02150,Male,1,Yes,No,43,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),36.19,1561.26,No
CUST-02151,Male,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.51,1347.03,No
CUST-02152,Male,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.89,2092.51,No
CUST-02153,Male,0,Yes,No,4,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),78.47,319.43,No
CUST-02154,Male,0,No,No,51,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,56.17,2867.34,No
CUST-02155,Female,1,Yes,No,28,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,61.46,1721.73,Yes
CUST-02156,Female,0,No,Yes,20,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,102.86,2052.49,Yes
CUST-02157,Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.08,4548.86,No
CUST-02158,Male,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.12,3732.52,No
CUST-02159,Female,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.32,221.85,No
CUST-02160,Male,0,Yes,No,69,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,102.07,7031.31,No
CUST-02161,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,54.02,970.41,Yes
CUST-02162,Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.0,1089.27,Yes
CUST-02163,Male,0,Yes,No,6,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.11,506.81,Yes
CUST-02164,Female,1,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.54,757.75,No
CUST-02165,Female,1,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.05,79.75,Yes
CUST-02166,Male,0,Yes,No,10,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,39.79,401.44,Yes
CUST-02167,Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.79,377.45,No
CUST-02168,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,44.94,44.94,No
CUST-02169,Female,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.09,135.91,No
CUST-02170,Female,1,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,55.73,775.4,Yes
CUST-02171,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,80.89,649.19,Yes
CUST-02172,Female,0,No,No,44,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,65.37,2871.97,No
CUST-02173,Male,0,No,No,49,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,56.47,2770.46,No
CUST-02174,Female,0,No,No,10,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),66.37,658.37,No
CUST-02175,Male,1,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.7,1700.97,No
CUST-02176,Male,1,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,108.67,325.51,No
CUST-02177,Female,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,98.09,2940.52,Yes
CUST-02178,Female,0,No,Yes,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.48,1264.72,No
CUST-02179,Male,1,No,No,37,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),27.96,1040.51,No
CUST-02180,Female,1,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,92.59,1761.28,Yes
CUST-02181,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),77.78,2810.3,No
CUST-02182,Male,0,No,No,49,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,42.72,2098.72,No
CUST-02183,Male,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.84,1517.56,No
CUST-02184,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,76.58,3139.35,No
CUST-02185,Male,1,Yes,Yes,12,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,32.91,395.71,No
CUST-02186,Male,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.84,1377.29,Yes
CUST-02187,Male,1,No,No,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.02,1526.1,Yes
CUST-02188,Female,0,No,No,59,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,27.36,1612.62,No
CUST-02189,Female,0,No,No,39,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,2940.26,Yes
CUST-02190,Male,0,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),29.76,1967.37,No
CUST-02191,Female,0,No,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.81,91.99,Yes
CUST-02192,Male,0,No,Yes,52,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),79.28,4119.62,No
CUST-02193,Female,0,No,Yes,20,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,56.66,1124.19,No
CUST-02194,Male,0,No,Yes,45,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),66.12,2985.45,Yes
CUST-02195,Male,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,58.79,418.59,Yes
CUST-02196,Female,0,Yes,No,70,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),27.69,1934.1,Yes
CUST-02197,Male,0,No,Yes,61,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,86.46,5273.36,No
CUST-02198,Female,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,54.24,2820.34,No
CUST-02199,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.71,121.6,No
CUST-02200,Male,0,Yes,No,25,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),27.36,682.59,No
CUST-02201,Male,0,Yes,No,26,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,62.05,1611.24,No
CUST-02202,Female,0,No,Yes,31,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,85.46,2648.67,Yes
CUST-02203,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),98.54,192.43,No
CUST-02204,Male,0,Yes,Yes,51,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,49.54,2531.3,No
CUST-02205,Male,0,Yes,No,65,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),55.85,3633.34,No
CUST-02206,Male,1,No,No,48,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),28.81,1377.94,No
CUST-02207,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,88.06,882.29,Yes
CUST-02208,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.45,199.75,No
CUST-02209,Female,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.37,1369.2,No
CUST-02210,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.6,1674.81,No
CUST-02211,Male,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.05,820.85,No
CUST-02212,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,79.68,5106.05,Yes
CUST-02213,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.62,53.62,No
CUST-02214,Male,0,No,Yes,2,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,25.13,48.48,No
CUST-02215,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.24,87.25,No
CUST-02216,Female,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.97,5260.01,No
CUST-02217,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.98,573.71,Yes
CUST-02218,Male,0,No,No,40,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Mailed check,40.13,1612.98,No
CUST-02219,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,52.26,946.54,Yes
CUST-02220,Male,0,Yes,No,11,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),57.74,626.6,Yes
CUST-02221,Female,0,Yes,Yes,30,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),56.31,1692.11,No
CUST-02222,Male,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,29.98,1829.98,No
CUST-02223,Female,0,No,Yes,20,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,64.3,1280.83,Yes
CUST-02224,Male,0,Yes,No,41,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,106.27,4348.55,No
CUST-02225,Female,0,No,No,31,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,41.32,1285.06,Yes
CUST-02226,Male,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.37,1142.24,No
CUST-02227,Male,0,No,No,47,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,99.78,4690.34,No
CUST-02228,Male,0,Yes,Yes,44,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),52.69,2321.5,No
CUST-02229,Male,0,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.05,603.67,No
CUST-02230,Female,1,No,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),27.4,764.0,No
CUST-02231,Female,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.55,900.92,Yes
CUST-02232,Male,0,No,No,11,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),68.36,750.36,No
CUST-02233,Female,1,Yes,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,77.89,541.92,No
CUST-02234,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.2,1641.27,No
CUST-02235,Male,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.48,1218.82,No
CUST-02236,Female,0,Yes,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.9,186.47,No
CUST-02237,Male,0,Yes,Yes,20,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,97.34,1949.7,Yes
CUST-02238,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,85.74,2142.98,Yes
CUST-02239,Female,0,No,No,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.93,1792.78,No
CUST-02240,Male,0,No,No,6,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),37.0,232.78,Yes
CUST-02241,Male,0,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,45.24,2486.72,Yes
CUST-02242,Male,1,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.07,100.61,No
CUST-02243,Male,1,No,No,4,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,38.63,159.67,No
CUST-02244,Female,0,Yes,No,37,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),41.67,1541.19,No
CUST-02245,Female,0,Yes,Yes,50,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),53.32,2676.81,Yes
CUST-02246,Female,0,No,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.57,1424.94,No
CUST-02247,Male,1,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),28.6,883.19,No
CUST-02248,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,58.2,2041.68,No
CUST-02249,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.84,1102.69,Yes
CUST-02250,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),99.16,3371.47,No
CUST-02251,Male,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.26,1653.11,Yes
